Ensembl_ID	score	mean	detect_prop
ENSG00000084674	15.131902802877727	6.911899722312368	0.9486607142857143
ENSG00000186009	15.084041027466016	4.121274772884708	0.7767857142857143
ENSG00000167653	15.064137512313053	9.97804400055027	0.9955357142857143
ENSG00000114374	15.006233616430247	7.006222883283444	0.9285714285714286
ENSG00000169876	14.975113015826905	11.548705560164851	0.9799107142857143
ENSG00000187908	14.9727689075295	12.343966928595279	0.9977678571428571
ENSG00000275896	14.96840447812465	7.552324690326647	0.9821428571428571
ENSG00000100604	14.910278025328804	7.278459619629997	0.9709821428571429
ENSG00000164816	14.838870870259091	2.9393158455668407	0.49776785714285715
ENSG00000113722	14.801288034311138	8.649534152403797	0.9732142857142857
ENSG00000123407	14.6741755855291	3.709692372910685	0.6049107142857143
ENSG00000263639	14.663259719861122	7.17008364042609	0.9397321428571429
ENSG00000241794	14.660343430967933	3.192323702268312	0.5736607142857143
ENSG00000204019	14.575268228255252	4.789211489877883	0.7209821428571429
ENSG00000169347	14.52557057471966	8.621729482820415	0.9709821428571429
ENSG00000168955	14.484764986933191	8.173550363983017	0.953125
ENSG00000185479	14.407476100308799	6.7550710369400635	0.9241071428571429
ENSG00000226278	14.281242612816301	4.358933813242035	0.6517857142857143
ENSG00000198930	14.257019622640623	4.306910382541788	0.7678571428571429
ENSG00000186081	14.160292789658087	5.464875360650522	0.9642857142857143
ENSG00000282651	14.0751919122783	6.900079348577575	0.9196428571428571
ENSG00000180818	14.041498254988113	7.162495073625094	0.9174107142857143
ENSG00000134757	13.909633558530098	7.041101394813593	0.9397321428571429
ENSG00000115593	13.893085023727451	4.4087759082919975	0.78125
ENSG00000175084	13.878828370018756	12.24134069571642	0.9977678571428571
ENSG00000169474	13.822260393885719	3.810233187557004	0.6808035714285714
ENSG00000167755	13.802372013744428	7.385287287790745	0.9441964285714286
ENSG00000275216	13.763380232568387	6.196951280168757	0.8794642857142857
ENSG00000205922	13.709911855355864	8.230070229335919	0.9821428571428571
ENSG00000145384	13.704887775390345	5.504921508549932	0.8638392857142857
ENSG00000163735	13.549737889852372	9.876868957723598	0.9955357142857143
ENSG00000117983	13.505261397050441	10.864396239198019	1.0
ENSG00000184502	13.476141285524978	3.6153699287780583	0.6852678571428571
ENSG00000122711	13.46778726831649	7.080557112563608	0.96875
ENSG00000157005	13.432122268210668	5.105640222708728	0.8214285714285714
ENSG00000233041	13.429656102483513	9.973615925218292	0.9799107142857143
ENSG00000197353	13.346956395077676	5.169359458329622	0.8459821428571429
ENSG00000172461	13.339295207528062	6.307998434198631	0.8928571428571429
ENSG00000007216	13.334954298459666	5.870568161292437	0.8794642857142857
ENSG00000164822	13.294040379060172	2.8812814165507556	0.5111607142857143
ENSG00000166869	13.259440212967947	5.877661599158217	0.8928571428571429
ENSG00000096006	13.104433194551639	3.6653343777768064	0.703125
ENSG00000118137	13.103674168848315	6.283149715457	0.9732142857142857
ENSG00000125285	13.079368484580161	6.167817309734459	0.9040178571428571
ENSG00000112818	13.0387344599242	7.4283550736505735	0.9732142857142857
ENSG00000185686	13.00444417207848	6.101369954242001	0.9196428571428571
ENSG00000179914	12.946867049083101	7.210702891716734	0.9665178571428571
ENSG00000163286	12.941824504301518	5.850517077294389	0.8950892857142857
ENSG00000066405	12.912110319865635	13.176432605573964	1.0
ENSG00000175329	12.896599316699175	4.172999698356996	0.734375
ENSG00000134240	12.870805106052218	10.390670196425097	0.9821428571428571
ENSG00000187258	12.829004571648802	5.469560644916528	0.8683035714285714
ENSG00000165246	12.828844937040403	5.858315707451284	0.8035714285714286
ENSG00000110245	12.801976248203257	3.571237628679198	0.6540178571428571
ENSG00000282122	12.743712472326523	5.883482526852163	0.890625
ENSG00000101842	12.730822628665875	10.011592303592323	1.0
ENSG00000057149	12.700377584685418	3.4342816818019197	0.640625
ENSG00000135220	12.689198758634216	6.834331444490938	0.9352678571428571
ENSG00000143536	12.677509436512569	1.5924429166397684	0.265625
ENSG00000189377	12.645492117871976	9.417627808493418	0.9933035714285714
ENSG00000171560	12.643282916825282	4.698737112323167	0.796875
ENSG00000167656	12.640621185368248	4.589971555731191	0.8325892857142857
ENSG00000107984	12.623041139545034	6.986548580084174	0.9575892857142857
ENSG00000140519	12.611244168800212	5.287418032477204	0.9174107142857143
ENSG00000109511	12.592502048228658	9.778116577595114	0.9888392857142857
ENSG00000162896	12.518591280550572	14.374650990695205	0.9977678571428571
ENSG00000161798	12.434475546083334	8.336785571415897	0.9776785714285714
ENSG00000169035	12.421471280607745	6.841340166653781	0.9397321428571429
ENSG00000204792	12.362942033135846	5.912393794139052	0.8571428571428571
ENSG00000198842	12.354918836126078	4.169277756602157	0.8303571428571429
ENSG00000160182	12.33740221037261	12.243228147353408	0.9977678571428571
ENSG00000250920	12.336942080987026	3.1061037742007493	0.6361607142857143
ENSG00000204983	12.300948700510439	6.158115622013973	0.9241071428571429
ENSG00000281990	12.285954064026797	4.115519682856994	0.71875
ENSG00000091138	12.2840000444431	6.133037212398813	0.9330357142857143
ENSG00000145321	12.243825082011497	5.5450583204449	0.8794642857142857
ENSG00000154646	12.122268143765037	3.84153051403657	0.71875
ENSG00000034971	12.120611043746512	4.530818552287942	0.7879464285714286
ENSG00000159217	12.07188868167768	5.8024514232044195	0.9464285714285714
ENSG00000171564	12.020964955251857	4.378295555852096	0.7723214285714286
ENSG00000163295	12.013628750570751	5.929669770288647	0.9040178571428571
ENSG00000198681	11.995779076838787	2.3492571682273544	0.40848214285714285
ENSG00000163216	11.958440622693038	2.9580345496501343	0.5691964285714286
ENSG00000186847	11.947969910329995	4.594084257093836	0.8616071428571429
ENSG00000011677	11.936225541842639	4.089811832607179	0.7388392857142857
ENSG00000170465	11.918867697468086	2.842327862244737	0.5892857142857143
ENSG00000198074	11.861014691021841	10.667692844293851	0.9977678571428571
ENSG00000130700	11.860712515490768	6.558358953902066	0.9464285714285714
ENSG00000136155	11.852195221698972	5.824688769742951	0.9263392857142857
ENSG00000178597	11.827630335519732	6.37759823852276	0.9241071428571429
ENSG00000106031	11.758998155589115	8.603858408670083	0.9375
ENSG00000196188	11.739950655128732	13.26438546211195	0.9955357142857143
ENSG00000164122	11.731855698510369	4.113022146619512	0.7276785714285714
ENSG00000140274	11.696038623777367	7.903902288904623	0.9575892857142857
ENSG00000118017	11.687821531771624	5.6441832110954	0.8794642857142857
ENSG00000265933	11.686797741066329	5.854636537021466	0.8794642857142857
ENSG00000139144	11.648387589349436	7.47709511507684	0.96875
ENSG00000184530	11.587350475825156	5.660372799168642	0.953125
ENSG00000138823	11.491998566980644	6.351875529812367	0.9620535714285714
ENSG00000036473	11.477930518233332	5.377673410537165	0.8683035714285714
ENSG00000158516	11.434767828512545	4.4267547955176685	0.8169642857142857
ENSG00000181072	11.434382344627126	5.654324129516056	0.9174107142857143
ENSG00000126890	11.43068642958909	1.9106224824482811	0.3080357142857143
ENSG00000180251	11.411334974105333	6.419482375017204	0.9397321428571429
ENSG00000272620	11.397924973145692	8.689608159345786	0.9977678571428571
ENSG00000099725	11.396986428107045	6.159183741352997	0.9241071428571429
ENSG00000021826	11.388627711475111	10.132103626040022	1.0
ENSG00000136872	11.381887257872409	9.364048385377462	0.9955357142857143
ENSG00000204544	11.377629984511005	2.88736669222428	0.6383928571428571
ENSG00000114113	11.33856648869678	5.536644657264525	0.9508928571428571
ENSG00000170373	11.316183686049815	9.723543544241101	0.9888392857142857
ENSG00000181617	11.313912759790707	6.585978373787722	0.9308035714285714
ENSG00000043355	11.27876668140508	6.317497643239537	0.9263392857142857
ENSG00000102109	11.264723606172467	8.156002208527882	0.9888392857142857
ENSG00000188257	11.201541105400155	11.508193346255913	1.0
ENSG00000128422	11.189706760411998	10.047825095013598	1.0
ENSG00000188373	11.183837131769602	2.811160653013679	0.5379464285714286
ENSG00000197888	11.177027808690921	3.970965714863245	0.7321428571428571
ENSG00000139800	11.168319676403618	5.27741221627012	0.8638392857142857
ENSG00000224817	11.165808778738686	5.257237445380754	0.8303571428571429
ENSG00000137860	11.1427805045967	6.766027031554672	0.9799107142857143
ENSG00000229314	11.116431711789216	4.431872839882587	0.8214285714285714
ENSG00000263711	11.104657809560623	3.3527200210598926	0.6897321428571429
ENSG00000184697	11.100111543666351	4.2029027631416	0.8549107142857143
ENSG00000198488	11.087053747374373	6.30448133990737	0.9575892857142857
ENSG00000007038	11.074324106613012	6.780958976877334	0.9598214285714286
ENSG00000129654	11.053981821177521	7.163427671742509	0.9598214285714286
ENSG00000169903	11.043983546707615	8.30265345409065	0.984375
ENSG00000196344	11.032860501554731	2.8705467596378855	0.546875
ENSG00000123364	11.031421836820426	4.088458473748035	0.7388392857142857
ENSG00000146039	11.01917504572965	5.709038472671658	0.8772321428571429
ENSG00000186832	11.001932516782928	6.819656630018256	0.953125
ENSG00000204740	10.983243251374954	5.8878106171217075	0.9375
ENSG00000166535	10.982827277873948	5.061413553387038	0.9419642857142857
ENSG00000243955	10.95777269510449	8.382628095158145	0.9821428571428571
ENSG00000125207	10.916428777552891	5.342312758834685	0.8861607142857143
ENSG00000012223	10.90792944852235	9.79540583633556	1.0
ENSG00000079112	10.896891992270668	11.71640069686858	1.0
ENSG00000206073	10.87128232110663	3.388814561872586	0.6473214285714286
ENSG00000140279	10.865675856105181	11.020892687292713	1.0
ENSG00000081277	10.858852485496419	6.338265888986322	0.9709821428571429
ENSG00000118271	10.716914300087518	5.610611334080566	0.9196428571428571
ENSG00000185269	10.698656319533788	7.283614705984059	0.984375
ENSG00000166391	10.661566628959278	7.632958520266827	0.9620535714285714
ENSG00000214814	10.650875245931397	8.378633025982273	0.984375
ENSG00000172238	10.59792428762245	5.014685951511514	0.8348214285714286
ENSG00000211935	10.587942182937077	8.55514299468206	0.9821428571428571
ENSG00000282639	10.587268759826348	6.333186642418056	0.9263392857142857
ENSG00000268916	10.555728927960429	3.0189121426950423	0.5602678571428571
ENSG00000197632	10.536896169080691	5.43880301165469	0.9196428571428571
ENSG00000157765	10.536107461908415	7.524497408893672	0.9799107142857143
ENSG00000211638	10.526873053029117	7.569197585643353	0.96875
ENSG00000105388	10.503085564057834	13.950051081482039	0.9977678571428571
ENSG00000007306	10.48487466694239	8.385680043363957	0.9821428571428571
ENSG00000197408	10.467270888240428	7.6532296788684295	0.9709821428571429
ENSG00000227640	10.46502201832165	5.616273867104183	0.9084821428571429
ENSG00000164107	10.46327675102949	6.985453917368848	0.9642857142857143
ENSG00000170561	10.461842138821252	8.097039506075527	0.9933035714285714
ENSG00000108244	10.413259318082677	7.049674030543182	0.984375
ENSG00000114638	10.406960384337435	5.440467995561226	0.9308035714285714
ENSG00000111700	10.383584692160483	3.6807939079259664	0.7098214285714286
ENSG00000167759	10.36780450080218	5.854345355573622	0.9508928571428571
ENSG00000171557	10.352606080883142	2.8616101457642533	0.5758928571428571
ENSG00000148826	10.33646384940536	3.367067550478619	0.6741071428571429
ENSG00000015413	10.322941002657064	7.806066627139144	0.9888392857142857
ENSG00000105641	10.305194864588389	6.374195010048234	0.9866071428571429
ENSG00000091482	10.27357275151587	3.9497593027690416	0.7477678571428571
ENSG00000164326	10.266488490536222	3.237554435000423	0.6361607142857143
ENSG00000253755	10.261035185955144	10.86615861766091	0.9977678571428571
ENSG00000137440	10.246878752483129	6.50942864499134	0.9352678571428571
ENSG00000152785	10.238787781446263	5.555673800652806	0.9107142857142857
ENSG00000088386	10.230303012705049	6.592096129991548	0.9709821428571429
ENSG00000259485	10.21872401499327	3.4721356827851877	0.6383928571428571
ENSG00000102854	10.202679724881229	10.861245620280524	0.9977678571428571
ENSG00000117322	10.182837872233597	7.763734974084491	0.9799107142857143
ENSG00000124102	10.178889362169402	10.84225028382173	1.0
ENSG00000203785	10.168930404459697	1.865798453887901	0.375
ENSG00000132911	10.150808116211719	5.3110505234855	0.8950892857142857
ENSG00000102243	10.15061802655973	4.4693000767320745	0.7991071428571429
ENSG00000148702	10.145917168038807	8.559801738996635	0.9754464285714286
ENSG00000124253	10.141045101042328	8.295235000069706	0.9821428571428571
ENSG00000094755	10.140403543108494	9.933311005424994	1.0
ENSG00000231826	10.135262987636276	5.471826049389727	0.9441964285714286
ENSG00000188175	10.08171389530029	6.299990616367217	0.9575892857142857
ENSG00000181143	10.048174303501245	6.583349916411981	0.9754464285714286
ENSG00000266200	10.047204678681586	4.484524163249119	0.8080357142857143
ENSG00000242515	10.029859896032592	6.752280629350284	0.9464285714285714
ENSG00000159184	10.028448011522686	7.748358620231229	0.9308035714285714
ENSG00000060566	10.027168416087022	7.256883280979255	0.9732142857142857
ENSG00000237643	9.999200284499125	4.909136360628622	0.8683035714285714
ENSG00000117148	9.998712930286299	3.837407672257735	0.7589285714285714
ENSG00000119147	9.973213068903437	6.650642565675535	0.9821428571428571
ENSG00000060718	9.957248311945872	8.576237725361718	0.984375
ENSG00000105398	9.939555592035514	3.570731676953242	0.6941964285714286
ENSG00000166415	9.875547384182584	8.904745087029445	0.9866071428571429
ENSG00000230316	9.868356688936531	6.596444390706533	0.9107142857142857
ENSG00000149968	9.836587209085353	8.502032516265468	0.9955357142857143
ENSG00000127928	9.829896634750721	3.607120009217387	0.6272321428571429
ENSG00000123500	9.816338344668672	9.47914658244716	0.9955357142857143
ENSG00000163631	9.808667139335435	4.076419686468339	0.8370535714285714
ENSG00000168875	9.787252587977068	3.6372685339189337	0.703125
ENSG00000147689	9.786818043233986	7.3324082027646496	0.9732142857142857
ENSG00000211974	9.78423480010837	4.843629592928397	0.8415178571428571
ENSG00000236824	9.7810376621906	8.073873919423162	0.9888392857142857
ENSG00000214039	9.768169393043484	3.4389106701415693	0.6741071428571429
ENSG00000169509	9.740540091596833	2.1400692593134223	0.44419642857142855
ENSG00000166426	9.735013704827505	4.110648727736294	0.7946428571428571
ENSG00000164488	9.727879174355607	5.514391106935342	0.9241071428571429
ENSG00000249550	9.725732230895495	5.441668329643883	0.9196428571428571
ENSG00000198099	9.723967185551308	5.6094109006658295	0.9285714285714286
ENSG00000124260	9.722609901244166	2.058811983861416	0.42857142857142855
ENSG00000100665	9.689319850420226	7.704314986435942	0.9508928571428571
ENSG00000069482	9.68615223141362	6.961534764984191	0.9620535714285714
ENSG00000243709	9.684004007900644	4.690862861632448	0.9196428571428571
ENSG00000005073	9.675506803592965	6.216022497594117	0.8861607142857143
ENSG00000286058	9.668765987589577	3.577357110079906	0.6495535714285714
ENSG00000228437	9.654155169400378	3.2276036338895673	0.6428571428571429
ENSG00000211658	9.651980728061396	6.281796184922724	0.9308035714285714
ENSG00000165215	9.641002057125103	11.717259126226185	0.9977678571428571
ENSG00000211669	9.635830433174783	8.372396491725501	0.9732142857142857
ENSG00000185247	9.635799741004812	2.3915118259855714	0.45982142857142855
ENSG00000110195	9.631177965392288	6.726573090718655	0.96875
ENSG00000137673	9.6229483108829	10.261020389007212	0.9977678571428571
ENSG00000130540	9.621438313374922	4.702080425038451	0.8147321428571429
ENSG00000259439	9.617392202658186	5.315450301777544	0.8794642857142857
ENSG00000168903	9.605372727662782	6.439637605662298	0.9419642857142857
ENSG00000167757	9.601800435569816	8.499150869912047	0.9910714285714286
ENSG00000163207	9.600657695352897	1.8876032319879523	0.36607142857142855
ENSG00000169550	9.599729290058807	2.8113803679956595	0.5803571428571429
ENSG00000182938	9.577202294438576	3.822200143945531	0.7745535714285714
ENSG00000237070	9.571612028921093	6.124295500493576	0.9285714285714286
ENSG00000244067	9.57042195206767	4.977182992121394	0.8883928571428571
ENSG00000243766	9.566375156165192	6.336500032788891	0.9241071428571429
ENSG00000248144	9.55283777766563	9.850395068056473	0.9977678571428571
ENSG00000259974	9.551775490572153	8.31164007792828	0.9821428571428571
ENSG00000173237	9.548267564102073	5.596537632400549	0.9129464285714286
ENSG00000100557	9.52977214642347	5.050906561117287	0.8861607142857143
ENSG00000197444	9.526571472710357	5.971135952952819	0.9397321428571429
ENSG00000073067	9.522475491435026	8.143392986592598	0.9955357142857143
ENSG00000016602	9.519306547080443	3.980193293914472	0.8549107142857143
ENSG00000112936	9.518350577355939	9.613393653595656	1.0
ENSG00000223350	9.513361453643974	5.763239204294578	0.8973214285714286
ENSG00000189001	9.502081026316278	2.934591429027832	0.6919642857142857
ENSG00000005981	9.50103380786751	3.914306356029642	0.8214285714285714
ENSG00000143167	9.483476329847731	9.294250880195866	0.9910714285714286
ENSG00000101938	9.477079194931193	7.743434015200203	0.96875
ENSG00000070019	9.468946339212895	8.82601288169567	0.9866071428571429
ENSG00000086548	9.467092410198974	13.316424241766317	1.0
ENSG00000211685	9.46164543679326	6.999156457247934	0.9486607142857143
ENSG00000211973	9.449596719303107	7.605910316704612	0.9732142857142857
ENSG00000164778	9.44799690492449	4.047102936179742	0.7946428571428571
ENSG00000101443	9.447658121290612	9.448932975894463	0.9910714285714286
ENSG00000133169	9.447218900286588	4.558852978071135	0.8683035714285714
ENSG00000274576	9.444966522823034	7.039719119799657	0.9397321428571429
ENSG00000128714	9.432135799209892	2.2942512771373105	0.4419642857142857
ENSG00000249948	9.42470630174166	4.903679730686873	0.890625
ENSG00000196616	9.423109859242548	8.618596737831618	0.9866071428571429
ENSG00000206159	9.420964902860685	3.078002452172672	0.5580357142857143
ENSG00000276775	9.418966799850502	7.918288962643495	0.9754464285714286
ENSG00000129451	9.411317589576122	8.93852012577374	0.9977678571428571
ENSG00000211642	9.37749033623365	6.667560394737515	0.953125
ENSG00000184905	9.358422641801777	5.448141285100023	0.9107142857142857
ENSG00000134827	9.339105064845715	9.019971127301442	0.9955357142857143
ENSG00000211934	9.32183748714731	9.180889537136993	0.9910714285714286
ENSG00000131771	9.31817308631677	11.61734981848698	1.0
ENSG00000241224	9.30434681503467	4.189396374532577	0.796875
ENSG00000257893	9.289881397034446	3.6679882138578956	0.7232142857142857
ENSG00000130294	9.281349316408416	6.055060221339223	0.9799107142857143
ENSG00000144820	9.27966054116319	7.764776413070493	0.9620535714285714
ENSG00000022556	9.265868772019324	8.35287963868812	0.9977678571428571
ENSG00000196620	9.264635255323977	6.481341856082468	0.9419642857142857
ENSG00000181449	9.245432360890074	7.5971841523661	0.9799107142857143
ENSG00000240382	9.242791092143795	8.248197960336524	0.9709821428571429
ENSG00000137251	9.23548022916464	4.955274576449036	0.8325892857142857
ENSG00000224271	9.231691921008903	5.3691866868835705	0.9263392857142857
ENSG00000167741	9.18568417474309	9.015058100438846	0.9910714285714286
ENSG00000166589	9.18241418031795	5.477132532289297	0.8995535714285714
ENSG00000197273	9.167182942948784	3.6145607454761213	0.7209821428571429
ENSG00000015520	9.15495205217271	8.562617450369872	0.9955357142857143
ENSG00000046774	9.142618649501689	1.657282206022598	0.29910714285714285
ENSG00000165556	9.135308052065284	9.661560626900817	0.984375
ENSG00000165376	9.126428254627124	10.25035168346371	0.9977678571428571
ENSG00000287394	9.125600910093606	2.2711655662577814	0.40401785714285715
ENSG00000137975	9.122783158617523	3.5776831170694856	0.8080357142857143
ENSG00000163283	9.108555507058798	4.2587135815364805	0.8169642857142857
ENSG00000196091	9.108079118820188	5.051278887229635	0.9375
ENSG00000268621	9.078198767425905	4.423156659505946	0.8660714285714286
ENSG00000162344	9.077875718250816	3.4769547120498587	0.7053571428571429
ENSG00000128610	9.058149598615078	5.324724287115234	0.84375
ENSG00000211890	9.043881476125035	12.620259263161886	1.0
ENSG00000148584	9.039974216555102	8.055607874348643	0.9776785714285714
ENSG00000174502	9.021018619250478	7.7398936505802185	0.9955357142857143
ENSG00000211649	9.01798781901613	7.817572887123332	0.9732142857142857
ENSG00000189280	9.015391136026857	5.880647568621668	0.9464285714285714
ENSG00000211950	9.014234756380345	8.331909696385809	0.9776785714285714
ENSG00000112494	9.012047502569935	5.839299248417985	0.9151785714285714
ENSG00000089199	8.99130875822593	5.967680976598787	0.9754464285714286
ENSG00000079689	8.973557409374466	4.225345860007884	0.7901785714285714
ENSG00000142623	8.966641504813817	4.41177382893209	0.8370535714285714
ENSG00000211898	8.961102999894624	7.277505080716192	0.9709821428571429
ENSG00000211670	8.96060453371415	7.095411264350491	0.96875
ENSG00000106536	8.960376771922713	4.4435527831726365	0.859375
ENSG00000166825	8.94800119165745	12.506979008320613	1.0
ENSG00000145423	8.925547492100236	11.370402946295538	0.9977678571428571
ENSG00000211968	8.914363788982142	5.9600208180213645	0.9241071428571429
ENSG00000105707	8.881925521234447	6.398914727168665	0.9732142857142857
ENSG00000167798	8.877445079285236	4.345920458072473	0.8125
ENSG00000132746	8.861641340463215	6.778367597657921	0.9598214285714286
ENSG00000101210	8.85318892968452	7.181258058125635	1.0
ENSG00000133392	8.846373668474591	14.085155118478085	1.0
ENSG00000181092	8.837814173029301	2.561362176118687	0.5066964285714286
ENSG00000124233	8.836990877174394	4.0419305371973895	0.7879464285714286
ENSG00000110148	8.832481932491113	4.154005902861895	0.8035714285714286
ENSG00000239893	8.826690258637123	2.3550139255833216	0.4486607142857143
ENSG00000166396	8.826556414157732	5.3778094605692095	0.9151785714285714
ENSG00000064195	8.825687488207269	3.723020639409747	0.765625
ENSG00000228278	8.81853172002537	5.065784261823561	0.9107142857142857
ENSG00000158874	8.800026259984508	3.383141085670462	0.7477678571428571
ENSG00000261520	8.79916219126713	4.238812134542334	0.8392857142857143
ENSG00000211639	8.798830415903966	5.324984290177247	0.890625
ENSG00000176728	8.795791702574176	5.033549618496942	0.8727678571428571
ENSG00000141639	8.793352168304434	5.640636657734578	0.9285714285714286
ENSG00000138100	8.779998304531654	5.677518948355027	0.9419642857142857
ENSG00000113296	8.773720523311656	8.865771995548942	1.0
ENSG00000170827	8.769700447740748	4.06645805941258	0.8303571428571429
ENSG00000087128	8.754708822585878	2.6300355759955254	0.6205357142857143
ENSG00000225523	8.751938191251687	4.35175316415208	0.828125
ENSG00000156738	8.74916007184044	7.698146792129871	0.9821428571428571
ENSG00000170423	8.74090131607952	2.7156737318331574	0.6473214285714286
ENSG00000197641	8.737109463557903	2.06074546855633	0.43080357142857145
ENSG00000121742	8.726272493647379	4.367064671670061	0.8705357142857143
ENSG00000186115	8.721813733630373	5.568915185958927	0.9419642857142857
ENSG00000171243	8.699444109119653	6.507495684513939	0.96875
ENSG00000106483	8.697062034656296	10.732656681718861	1.0
ENSG00000271824	8.69688847084712	6.0250288960711424	0.9308035714285714
ENSG00000006377	8.691242762439042	4.282655062286121	0.8214285714285714
ENSG00000139219	8.681978795391384	3.8403735622134874	0.8638392857142857
ENSG00000248771	8.677566276266601	7.512925748322238	0.9642857142857143
ENSG00000254290	8.663940843701939	6.421101407094546	0.9375
ENSG00000243264	8.65900812709394	6.771208829446226	0.9598214285714286
ENSG00000211937	8.654464823262714	9.265340439370723	0.9821428571428571
ENSG00000144852	8.635673178773635	7.965503218824387	0.9776785714285714
ENSG00000253998	8.627558952272887	4.502451168239604	0.8727678571428571
ENSG00000129455	8.627254141817467	4.0648756709422695	0.7790178571428571
ENSG00000288047	8.625977900481585	5.015747634071566	0.8616071428571429
ENSG00000145113	8.620072820989119	10.41870330060253	1.0
ENSG00000138308	8.610443667695378	3.7601494918838347	0.7879464285714286
ENSG00000211652	8.589654464070863	7.061233085029075	0.9575892857142857
ENSG00000211654	8.588014969712024	3.5876374038536594	0.7165178571428571
ENSG00000173404	8.573382310889297	6.064766093338911	0.9665178571428571
ENSG00000173432	8.561519995796823	8.362373058313848	0.9910714285714286
ENSG00000257743	8.554443386806506	10.61235208194688	0.9933035714285714
ENSG00000007350	8.546494891425652	3.944275425666878	0.8638392857142857
ENSG00000237361	8.538271269478308	4.142968777814792	0.7946428571428571
ENSG00000249196	8.525854277850302	2.1815434053040006	0.45089285714285715
ENSG00000167580	8.518769504251946	3.690971149528656	0.7544642857142857
ENSG00000211976	8.518110403910027	7.641950921364294	0.9776785714285714
ENSG00000211637	8.514183364228128	8.496396385163154	0.9866071428571429
ENSG00000251039	8.498387672474294	4.731570962088201	0.8526785714285714
ENSG00000146166	8.491889236383415	3.578288317920691	0.7700892857142857
ENSG00000244128	8.488922112581898	4.564315407583287	0.8504464285714286
ENSG00000150893	8.484740087909325	7.281347766955605	0.9732142857142857
ENSG00000268628	8.48383600749985	7.4646790615215775	0.9709821428571429
ENSG00000160868	8.483146550065145	5.331563866414589	0.9665178571428571
ENSG00000137699	8.443765500273026	10.760974436905132	0.9977678571428571
ENSG00000230156	8.440791612403242	3.83916873085508	0.7723214285714286
ENSG00000104537	8.42779389885972	8.80421502396032	0.9888392857142857
ENSG00000211611	8.423057136369753	5.788459033328016	0.921875
ENSG00000135480	8.420570072036062	10.95180735317156	1.0
ENSG00000211955	8.416762874044922	9.53064739687818	0.9910714285714286
ENSG00000131746	8.411975920836143	11.05770956273844	1.0
ENSG00000225548	8.41085101434385	3.2124788583287858	0.6361607142857143
